,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
235,S059709,2019-03-30 07:45:50,A,Y,GB,IN,89.74,250.0,0.75,Air,SC3,Y,5.2439800000000005
236,S059711,2019-04-10 15:14:16,A,Y,GB,IN,89.46,100.0,0.9,Ocean,SC1,Y,11.34907
237,S059714,2019-05-01 18:23:25,A,Y,GB,IN,90.5,1356.0,0.9,Ocean,SC1,Y,32.662620000000004
238,S059721,2019-06-15 13:01:24,A,Y,GB,IN,87.21,950.0,0.9,Ocean,SC1,Y,20.426389999999998
239,S059727,2019-07-27 19:52:38,A,Y,GB,IN,85.05,380.0,0.75,Air,SC3,Y,5.32986
240,S059737,2019-11-24 14:37:41,A,Y,GB,IN,91.65,132.0,0.9,Ocean,SC1,Y,11.09502
241,S060714,2019-05-01 18:32:38,A,Y,GB,IN,90.8,748.0,1.05,Air,SC2,Y,5.3185199999999995
242,S060727,2019-07-27 20:07:11,A,Y,GB,IN,85.5,380.0,0.75,Air,SC3,Y,5.02234
243,S061727,2019-07-27 20:19:09,A,Y,GB,IN,85.43,380.0,1.05,Air,SC2,Y,5.13125
244,S061737,2019-11-24 16:12:48,A,Y,GB,IN,91.62,165.0,0.75,Air,SC3,Y,5.1153900000000005
245,S061738,2020-01-10 12:42:59,A,Y,GB,IN,92.6631,445.0,0.9,Ocean,SC1,Y,20.2985
246,S062714,2019-05-01 19:54:50,A,Y,GB,IN,90.5,120.0,0.9,Ocean,SC1,Y,13.29745
247,S062721,2019-06-15 13:25:45,A,Y,GB,IN,87.16,405.0,0.9,Ocean,SC1,Y,30.59549
248,S062738,2020-01-10 12:45:51,A,Y,GB,IN,92.83,355.0,0.75,Air,SC3,Y,5.05891
249,S063707,2019-03-15 16:21:25,A,Y,GB,IN,91.65,700.0,0.75,Air,SC3,Y,5.129980000000001
250,S063711,2019-04-10 15:26:56,A,Y,GB,IN,89.9,675.0,1.05,Air,SC2,Y,5.11088
251,S063714,2019-05-01 20:01:30,A,Y,GB,IN,90.27,100.0,0.75,Air,SC3,Y,5.21389
252,S063727,2019-07-27 20:57:27,A,Y,GB,IN,85.47,380.0,0.75,Air,SC3,Y,5.21007
253,S064729,2019-08-07 13:28:05,A,Y,GB,IN,85.65,505.0,0.9,Ocean,SC1,Y,20.61169
254,S064736,2019-10-07 21:11:40,A,Y,GB,IN,86.71,500.0,0.9,Ocean,SC1,Y,13.83102
255,S064738,2020-01-10 18:53:35,A,Y,GB,IN,92.67,108.45,1.05,Air,SC2,Y,5.34167
256,S065736,2019-10-07 21:25:52,A,Y,GB,IN,86.66,289.0,0.9,Ocean,SC1,Y,13.92963
257,S065738,2020-01-11 08:30:56,A,Y,GB,IN,92.65,755.0,1.05,Air,SC2,Y,5.33634
258,S066736,2019-10-08 03:08:25,A,Y,GB,IN,87.72,2008.0,0.75,Air,SC3,Y,5.3185199999999995
259,S066737,2019-11-25 11:46:28,A,Y,GB,IN,92.26,37.6,0.75,Air,SC3,Y,5.21007
260,S066738,2020-01-11 10:02:03,A,Y,GB,IN,92.65,1006.0,0.9,Ocean,SC1,Y,19.1809
261,S067712,2019-04-17 11:18:48,A,Y,GB,IN,90.25,2008.0,0.9,Ocean,SC1,Y,9.71389
262,S067714,2019-05-01 23:08:25,A,Y,GB,IN,90.5,605.0,0.9,Ocean,SC1,Y,34.64178
263,S067736,2019-10-08 08:43:41,A,Y,GB,IN,86.9,416.0,1.05,Air,SC2,Y,5.306019999999999
264,S067738,2020-01-11 10:03:01,A,Y,GB,IN,92.65,1006.0,0.9,Ocean,SC1,Y,9.187619999999999
265,S068707,2019-03-15 16:26:41,A,Y,GB,IN,90.56,221.0,0.9,Ocean,SC1,Y,21.85197
266,S068714,2019-05-01 23:13:22,A,Y,GB,IN,90.11,600.0,0.9,Ocean,SC1,Y,14.676160000000001
267,S068717,2019-05-18 15:32:37,A,Y,GB,IN,89.84,65.0,0.75,Air,SC3,Y,5.09363
268,S068718,2019-05-27 19:30:02,A,Y,GB,IN,87.72,1148.0,0.75,Air,SC3,Y,5.1935199999999995
269,S068721,2019-06-15 13:50:37,A,Y,GB,IN,87.58,605.0,0.75,Air,SC3,Y,5.00127
270,S068735,2019-09-13 13:29:33,A,Y,GB,IN,88.62,290.0,0.75,Air,SC3,Y,5.25822
271,S068736,2019-10-08 08:55:06,A,Y,GB,IN,86.9,180.0,0.9,Ocean,SC1,Y,18.715970000000002
272,S068737,2019-11-25 13:21:29,A,Y,GB,IN,91.56,33.0,0.9,Ocean,SC1,Y,10.56586
273,S068738,2020-01-11 11:13:01,A,Y,GB,IN,92.34,600.0,0.75,Air,SC3,Y,5.11076
274,S069718,2019-05-27 21:36:28,A,Y,GB,IN,87.98,300.0,0.75,Air,SC3,Y,5.1647
275,S069736,2019-10-08 09:07:50,A,Y,GB,IN,86.93,605.0,0.75,Air,SC3,Y,5.098730000000001
276,S069737,2019-11-25 13:27:44,A,Y,GB,IN,91.72,33.0,0.75,Air,SC3,Y,5.08148
277,S070703,2019-02-21 12:06:07,A,Y,GB,IN,92.97,1006.0,0.75,Air,SC3,Y,5.4147
278,S070713,2019-04-26 12:56:09,A,Y,GB,IN,89.95,255.0,1.05,Air,SC2,Y,5.31262
279,S070718,2019-05-27 23:29:33,A,Y,GB,IN,87.83,575.0,0.75,Air,SC3,Y,5.39884
280,S070736,2019-10-08 09:20:00,A,Y,GB,IN,86.51,580.0,0.9,Ocean,SC1,Y,8.88889
281,S071708,2019-03-23 12:52:48,A,Y,GB,IN,90.79,146.3,0.75,Air,SC3,Y,5.40972
282,S071714,2019-05-02 08:01:57,A,Y,GB,IN,90.92,2008.0,0.75,Air,SC3,Y,5.17708
283,S071721,2019-06-15 14:00:52,A,Y,GB,IN,87.66,1723.0,1.05,Air,SC2,Y,5.2091400000000005
284,S071737,2019-11-25 15:00:07,A,Y,GB,IN,92.58650791,331.5,0.75,Air,SC3,Y,5.140280000000001
285,S072718,2019-05-28 07:31:47,A,Y,GB,IN,87.7903,187.0,0.9,Ocean,SC1,Y,8.13738
286,S072736,2019-10-08 09:24:38,A,Y,GB,IN,86.51,580.0,0.9,Ocean,SC1,Y,28.921059999999997
287,S072737,2019-11-25 15:55:07,A,Y,GB,IN,93.0,1056.0,1.05,Air,SC2,Y,5.347919999999999
288,S072738,2020-01-11 17:15:08,A,Y,GB,IN,92.65,545.0,0.9,Ocean,SC1,Y,12.18843
289,S073714,2019-05-02 08:13:50,A,Y,GB,IN,89.96,400.0,0.9,Ocean,SC1,Y,18.4294
290,S073722,2019-06-24 09:29:51,A,Y,GB,IN,88.72548823,687.0,1.05,Air,SC2,Y,5.223380000000001
291,S073726,2019-07-20 11:30:32,A,Y,GB,IN,85.66685678,1006.0,0.75,Air,SC3,Y,5.33889
292,S073728,2019-08-03 09:28:24,A,Y,GB,IN,84.2,1476.0,0.9,Ocean,SC1,Y,18.94722
293,S073738,2020-01-11 17:20:27,A,Y,GB,IN,92.71,684.0,1.05,Air,SC2,Y,5.02963
294,S074706,2019-03-08 13:29:48,A,Y,GB,IN,91.84,500.0,1.05,Air,SC2,Y,5.2015
295,S074728,2019-08-03 09:30:45,A,Y,GB,IN,84.45,1476.0,1.05,Air,SC2,Y,5.02211
296,S074736,2019-10-08 09:47:25,A,Y,GB,IN,86.9,205.0,1.05,Air,SC2,Y,5.13414
297,S074738,2020-01-12 14:10:19,A,Y,GB,IN,92.28107944,600.0,0.75,Air,SC3,Y,5.10069
298,S075706,2019-03-08 13:32:45,A,Y,GB,IN,91.49,450.0,0.75,Air,SC3,Y,5.31921
299,S075728,2019-08-03 09:32:53,A,Y,GB,IN,84.44,1476.0,0.75,Air,SC3,Y,5.00197
300,S075735,2019-09-13 14:06:14,A,Y,GB,IN,88.48,100.0,0.75,Air,SC3,Y,5.00312
301,S075737,2019-11-25 16:23:11,A,Y,GB,IN,92.55,660.0,0.75,Air,SC3,Y,5.04977
302,S076719,2019-06-02 15:19:03,A,Y,GB,IN,87.25,1156.0,0.9,Ocean,SC1,Y,11.38229
303,S076728,2019-08-03 09:34:28,A,Y,GB,IN,83.85,1000.0,0.9,Ocean,SC1,Y,28.98935
304,S076736,2019-10-08 10:12:54,A,Y,GB,IN,86.99,405.0,1.05,Air,SC2,Y,5.1811300000000005
305,S077716,2019-05-12 18:40:08,A,Y,GB,IN,90.3,395.0,0.9,Ocean,SC1,Y,22.7787
306,S077728,2019-08-03 09:38:33,A,Y,GB,IN,83.85,1000.0,0.9,Ocean,SC1,Y,9.017710000000001
307,S077736,2019-10-08 10:39:02,A,Y,GB,IN,86.9,558.4,0.9,Ocean,SC1,Y,29.43773
308,S077737,2019-11-25 16:35:27,A,Y,GB,IN,92.65,615.0,0.75,Air,SC3,Y,5.338430000000001
309,S077738,2020-01-13 04:10:56,A,Y,GB,IN,92.6,500.0,0.9,Ocean,SC1,Y,6.74259
310,S078710,2019-04-05 11:11:37,A,Y,GB,IN,90.48,255.0,0.75,Air,SC3,Y,5.22546
311,S078711,2019-04-10 16:16:20,A,Y,GB,IN,89.9,561.4,0.9,Ocean,SC1,Y,21.780089999999998
312,S078716,2019-05-12 20:55:56,A,Y,GB,IN,90.69,340.0,1.05,Air,SC2,Y,5.15613
313,S078737,2019-11-25 16:44:22,A,Y,GB,IN,92.54,936.0,0.75,Air,SC3,Y,5.0841400000000005
314,S078738,2020-01-13 09:07:34,A,Y,GB,IN,91.7,550.0,0.9,Ocean,SC1,Y,18.80255
315,S079703,2019-02-21 12:24:48,A,Y,GB,IN,92.8,1006.0,0.75,Air,SC3,Y,5.07569
316,S079728,2019-08-03 09:40:15,A,Y,GB,IN,84.2,1476.0,0.9,Ocean,SC1,Y,9.02951
317,S079736,2019-10-08 12:08:41,A,Y,GB,IN,86.11,200.0,0.9,Ocean,SC1,Y,20.0603
318,S080716,2019-05-12 22:03:11,A,Y,GB,IN,90.43,115.8,0.75,Air,SC3,Y,5.3838
319,S080719,2019-06-02 16:00:28,A,Y,GB,IN,86.81,400.0,0.9,Ocean,SC1,Y,31.669909999999998
320,S080728,2019-08-03 09:43:36,A,Y,GB,IN,84.94134608,183.2,0.75,Air,SC3,Y,5.08495
321,S080736,2019-10-08 12:34:57,A,Y,GB,IN,86.97,175.0,0.75,Air,SC3,Y,5.291440000000001
322,S080737,2019-11-25 17:07:05,A,Y,GB,IN,91.86,505.0,0.9,Ocean,SC1,Y,32.13252
323,S080738,2020-01-13 10:23:48,A,Y,GB,IN,91.88,170.0,1.05,Air,SC2,Y,5.02315
324,S081716,2019-05-12 22:46:50,A,Y,GB,IN,89.86,67.0,0.9,Ocean,SC1,Y,14.4919
325,S081719,2019-06-02 16:04:30,A,Y,GB,IN,86.81,160.0,0.9,Ocean,SC1,Y,31.69792
326,S081734,2019-09-07 11:43:18,A,Y,GB,IN,87.88,1006.0,1.05,Air,SC2,Y,5.068169999999999
327,S081736,2019-10-08 12:37:41,A,Y,GB,IN,86.99,25.0,0.75,Air,SC3,Y,5.243869999999999
328,S082710,2019-04-05 11:17:09,A,Y,GB,IN,90.2,2008.0,0.9,Ocean,SC1,Y,19.70243
329,S082719,2019-06-02 16:36:04,A,Y,GB,IN,87.25,205.0,0.75,Air,SC3,Y,5.3522
330,S082736,2019-10-08 12:40:38,A,Y,GB,IN,86.86,500.0,1.05,Air,SC2,Y,5.035069999999999
331,S083706,2019-03-08 13:50:19,A,Y,GB,IN,91.79,893.0,0.75,Air,SC3,Y,5.39225
332,S083710,2019-04-05 11:18:01,A,Y,GB,IN,90.2,1006.0,0.9,Ocean,SC1,Y,19.70845
333,S083716,2019-05-13 07:28:21,A,Y,GB,IN,90.7158,180.0,0.9,Ocean,SC1,Y,8.113539999999999
334,S083719,2019-06-02 16:59:51,A,Y,GB,IN,87.72,1153.0,1.05,Air,SC2,Y,5.34468
335,S083721,2019-06-15 14:32:14,A,Y,GB,IN,87.21,860.0,1.05,Air,SC2,Y,5.08171
336,S083736,2019-10-08 12:45:46,A,Y,GB,IN,86.55,500.0,0.9,Ocean,SC1,Y,10.31782
337,S083737,2019-11-25 21:04:52,A,Y,GB,IN,92.87,405.0,0.75,Air,SC3,Y,5.23426
338,S083738,2020-01-13 12:00:32,A,Y,GB,IN,91.67,1096.9,0.75,Air,SC3,Y,5.26968
339,S084714,2019-05-02 08:57:28,A,Y,GB,IN,90.4,285.0,1.05,Air,SC2,Y,5.23819
340,S084736,2019-10-08 12:50:15,A,Y,GB,IN,86.97,348.5,0.75,Air,SC3,Y,5.22546
341,S084737,2019-11-25 21:33:40,A,Y,GB,IN,92.62,1091.0,1.05,Air,SC2,Y,5.28345
342,S084738,2020-01-13 13:08:40,A,Y,GB,IN,91.91,255.0,0.9,Ocean,SC1,Y,20.47685
343,S084739,2020-04-17 11:40:32,A,Y,GB,IN,94.5,355.0,1.05,Air,SC2,Y,5.1100699999999994
344,S085707,2019-03-15 17:31:16,A,Y,GB,IN,91.87,115.0,0.75,Air,SC3,Y,5.07188
345,S085716,2019-05-13 08:31:26,A,Y,GB,IN,90.78,60.1,0.75,Air,SC3,Y,5.16505
346,S085718,2019-05-28 09:08:52,A,Y,GB,IN,87.7,806.0,0.9,Ocean,SC1,Y,28.81157
347,S085719,2019-06-02 19:40:21,A,Y,GB,IN,86.81,116.0,0.75,Air,SC3,Y,5.37731
348,S085738,2020-01-13 13:22:44,A,Y,GB,IN,91.95,160.0,0.9,Ocean,SC1,Y,10.574539999999999
349,S085739,2020-04-17 11:43:30,A,Y,GB,IN,94.85,435.0,1.05,Air,SC2,Y,5.0397
350,S086724,2019-07-06 16:19:08,A,Y,GB,IN,84.86,200.0,0.9,Ocean,SC1,Y,11.799539999999999
351,S086737,2019-11-26 10:18:36,A,Y,GB,IN,91.8,705.0,0.9,Ocean,SC1,Y,29.29583
352,S086738,2020-01-13 13:28:42,A,Y,GB,IN,91.51,160.0,0.9,Ocean,SC1,Y,20.61597
353,S087706,2019-03-08 14:00:15,A,Y,GB,IN,91.86,224.0,1.05,Air,SC2,Y,5.099419999999999
354,S087710,2019-04-05 11:25:44,A,Y,GB,IN,90.8,1006.0,1.05,Air,SC2,Y,5.2375
355,S087716,2019-05-13 08:40:57,A,Y,GB,IN,90.8159,100.0,0.9,Ocean,SC1,Y,8.61771
356,S087717,2019-05-19 10:23:10,A,Y,GB,IN,89.38,61.5,1.05,Air,SC2,Y,5.4055599999999995
357,S087719,2019-06-02 20:48:48,A,Y,GB,IN,86.81,100.0,0.9,Ocean,SC1,Y,23.672220000000003
358,S087727,2019-07-28 11:39:23,A,Y,GB,IN,85.58,832.0,1.05,Air,SC2,Y,5.05903
359,S087728,2019-08-03 10:02:27,A,Y,GB,IN,84.62,1206.0,1.05,Air,SC2,Y,5.00833
360,S087730,2019-08-13 18:40:37,A,Y,GB,IN,85.28,412.0,1.05,Air,SC2,Y,5.037380000000001
361,S088711,2019-04-10 17:05:53,A,Y,GB,IN,90.37,99.3,0.75,Air,SC3,Y,5.16076
362,S088719,2019-06-02 22:12:28,A,Y,GB,IN,87.27,350.0,0.75,Air,SC3,Y,5.2103
363,S088729,2019-08-07 14:31:13,A,Y,GB,IN,85.62,185.0,0.75,Air,SC3,Y,5.40451
364,S088730,2019-08-13 19:24:29,A,Y,GB,IN,85.6,55.0,0.75,Air,SC3,Y,5.0343800000000005
365,S088735,2019-09-13 14:42:24,A,Y,GB,IN,88.02,2203.0,1.05,Air,SC2,Y,5.31157
366,S089705,2019-03-02 17:18:35,A,Y,GB,IN,93.54,400.0,0.75,Air,SC3,Y,5.2206
367,S089711,2019-04-10 17:21:02,A,Y,GB,IN,90.2,1506.0,0.9,Ocean,SC1,Y,12.2294
368,S089719,2019-06-02 22:15:45,A,Y,GB,IN,87.43,180.0,0.75,Air,SC3,Y,5.41528
369,S089728,2019-08-03 10:06:23,A,Y,GB,IN,84.2,255.0,0.9,Ocean,SC1,Y,19.211
370,S089730,2019-08-13 19:53:23,A,Y,GB,IN,85.6,473.0,0.9,Ocean,SC1,Y,13.287379999999999
371,S089736,2019-10-08 16:03:08,A,Y,GB,IN,86.89,93.0,1.05,Air,SC2,Y,5.1169
372,S089738,2020-01-13 15:24:23,A,Y,GB,IN,91.95,900.0,1.05,Air,SC2,Y,5.21296
373,S090709,2019-03-30 11:19:33,A,Y,GB,IN,89.6564,65.0,0.9,Ocean,SC1,Y,9.7191
374,S090711,2019-04-10 17:45:45,A,Y,GB,IN,90.85,140.0,0.75,Air,SC3,Y,5.255319999999999
375,S090719,2019-06-03 08:00:47,A,Y,GB,IN,87.2343,180.0,0.9,Ocean,SC1,Y,18.33877
376,S090730,2019-08-13 20:26:54,A,Y,GB,IN,85.6,477.0,0.9,Ocean,SC1,Y,13.52014
377,S090738,2020-01-13 15:26:16,A,Y,GB,IN,91.95,900.0,1.05,Air,SC2,Y,5.09514
378,S091711,2019-04-10 17:48:28,A,Y,GB,IN,90.34,349.0,0.75,Air,SC3,Y,5.02639
379,S091730,2019-08-13 20:35:46,A,Y,GB,IN,85.6,477.0,0.9,Ocean,SC1,Y,33.58171
380,S091736,2019-10-08 17:47:27,A,Y,GB,IN,86.55,355.0,0.9,Ocean,SC1,Y,22.41285
381,S091737,2019-11-26 13:21:42,A,Y,GB,IN,92.19,900.0,0.75,Air,SC3,Y,5.03819
382,S091739,2020-04-17 20:23:22,A,Y,GB,IN,94.99,162.24,0.75,Air,SC3,Y,5.35995
383,S092711,2019-04-10 18:20:52,A,Y,GB,IN,90.93,1006.0,1.05,Air,SC2,Y,5.03484
384,S092716,2019-05-13 08:46:58,A,Y,GB,IN,90.8159,1506.0,0.9,Ocean,SC1,Y,8.65949
385,S092736,2019-10-08 20:49:35,A,Y,GB,IN,86.55,305.0,0.9,Ocean,SC1,Y,23.67766
386,S092738,2020-01-13 19:39:47,A,Y,GB,IN,91.64,656.0,0.75,Air,SC3,Y,5.33438
387,S093710,2019-04-05 11:40:53,A,Y,GB,IN,90.2,575.0,0.9,Ocean,SC1,Y,19.86725
388,S093711,2019-04-10 20:33:09,A,Y,GB,IN,89.76,250.0,0.9,Ocean,SC1,Y,13.56354
389,S093717,2019-05-19 11:01:01,A,Y,GB,IN,89.41,235.0,0.75,Air,SC3,Y,5.11412
390,S093730,2019-08-13 21:35:16,A,Y,GB,IN,85.79,205.0,1.05,Air,SC2,Y,5.22569
391,S093736,2019-10-09 01:33:16,A,Y,GB,IN,86.55,180.0,0.9,Ocean,SC1,Y,5.64769
392,S093739,2020-04-18 10:37:09,A,Y,GB,IN,93.93,110.0,0.75,Air,SC3,Y,5.28391
393,S094707,2019-03-16 04:56:51,A,Y,GB,IN,91.6,505.0,1.05,Air,SC2,Y,5.130669999999999
394,S094711,2019-04-11 05:35:40,A,Y,GB,IN,89.5634,150.0,0.9,Ocean,SC1,Y,27.331020000000002
395,S094719,2019-06-03 08:53:23,A,Y,GB,IN,87.78,851.0,0.75,Air,SC3,Y,5.270490000000001
396,S094730,2019-08-14 08:09:18,A,Y,GB,IN,85.51,605.0,0.75,Air,SC3,Y,5.18275
397,S094736,2019-10-09 03:52:14,A,Y,GB,IN,86.74,355.0,0.75,Air,SC3,Y,5.36586
398,S094738,2020-01-14 00:59:09,A,Y,GB,IN,91.95,169.0,0.9,Ocean,SC1,Y,5.41076
399,S094739,2020-04-18 10:41:09,A,Y,GB,IN,94.42,500.0,0.75,Air,SC3,Y,5.26435
400,S095707,2019-03-16 04:59:27,A,Y,GB,IN,91.45,505.0,0.9,Ocean,SC1,Y,17.07951
401,S095711,2019-04-11 07:04:38,A,Y,GB,IN,90.44,505.0,1.05,Air,SC2,Y,5.3066
402,S095724,2019-07-06 19:44:50,A,Y,GB,IN,84.91,700.0,0.9,Ocean,SC1,Y,33.22801
403,S095730,2019-08-14 08:14:24,A,Y,GB,IN,84.96,600.0,0.9,Ocean,SC1,Y,18.433329999999998
404,S095739,2020-04-18 10:58:17,A,Y,GB,IN,94.86,505.0,1.05,Air,SC2,Y,5.18692
405,S096705,2019-03-02 17:36:13,A,Y,GB,IN,93.45,1077.0,0.9,Ocean,SC1,Y,32.33484
406,S096707,2019-03-16 06:03:14,A,Y,GB,IN,91.85289408,1500.0,0.75,Air,SC3,Y,5.2840300000000004
407,S096718,2019-05-28 10:04:19,A,Y,GB,IN,87.55,361.0,1.05,Air,SC2,Y,5.01238
408,S096721,2019-06-15 15:38:52,A,Y,GB,IN,87.98,400.0,0.75,Air,SC3,Y,5.0831
409,S096730,2019-08-14 08:24:38,A,Y,GB,IN,85.8,605.0,0.9,Ocean,SC1,Y,18.5044
410,S096734,2019-09-07 12:11:28,A,Y,GB,IN,87.65,125.5,0.9,Ocean,SC1,Y,30.079629999999998
411,S096736,2019-10-09 09:26:21,A,Y,GB,IN,86.83,505.0,0.75,Air,SC3,Y,5.39792
412,S096737,2019-11-26 17:32:38,A,Y,GB,IN,92.76,605.0,0.75,Air,SC3,Y,5.40104
413,S096738,2020-01-14 09:26:49,A,Y,GB,IN,91.5,555.0,1.05,Air,SC2,Y,5.02986
414,S097702,2019-02-14 12:43:19,A,Y,GB,IN,90.97,1006.0,0.75,Air,SC3,Y,5.27303
415,S097736,2019-10-09 09:34:07,A,Y,GB,IN,86.48,2008.0,0.75,Air,SC3,Y,5.2563699999999995
416,S097737,2019-11-26 17:49:21,A,Y,GB,IN,92.66,405.0,0.9,Ocean,SC1,Y,22.42604
417,S097738,2020-01-14 09:45:43,A,Y,GB,IN,91.93,120.0,0.75,Air,SC3,Y,5.39155
418,S098706,2019-03-08 14:43:32,A,Y,GB,IN,91.05,1000.0,0.9,Ocean,SC1,Y,21.13565
419,S098737,2019-11-26 17:54:38,A,Y,GB,IN,92.62,355.0,0.75,Air,SC3,Y,5.2876199999999995
420,S099704,2019-02-27 11:59:27,A,Y,GB,IN,94.98,1132.0,0.75,Air,SC3,Y,5.01852
421,S099714,2019-05-02 09:18:40,A,Y,GB,IN,90.68,2000.0,1.05,Air,SC2,Y,5.33866
422,S099736,2019-10-09 11:25:48,A,Y,GB,IN,86.5,405.0,0.9,Ocean,SC1,Y,9.7625
423,S099737,2019-11-26 18:33:33,A,Y,GB,IN,92.63,105.0,0.75,Air,SC3,Y,5.24711
424,S100704,2019-02-27 11:59:50,A,Y,GB,IN,94.99,800.0,1.05,Air,SC2,Y,5.41921
425,S100706,2019-03-08 14:44:19,A,Y,GB,IN,91.76,170.0,0.75,Air,SC3,Y,5.317480000000001
426,S100737,2019-11-26 18:52:02,A,Y,GB,IN,91.56,350.0,0.9,Ocean,SC1,Y,32.861340000000006
427,S101709,2019-03-30 11:47:18,A,Y,GB,IN,89.65,225.0,1.05,Air,SC2,Y,5.22222
428,S101721,2019-06-15 15:45:59,A,Y,GB,IN,87.73,783.0,0.75,Air,SC3,Y,5.06493
429,S101737,2019-11-26 19:40:03,A,Y,GB,IN,92.84,565.0,0.75,Air,SC3,Y,5.0022
430,S101738,2020-01-14 11:21:32,A,Y,GB,IN,91.93,450.0,1.05,Air,SC2,Y,5.332409999999999
431,S102724,2019-07-07 10:03:41,A,Y,GB,IN,85.3,2000.0,1.05,Air,SC2,Y,5.311
432,S102736,2019-10-09 13:37:46,A,Y,GB,IN,86.69,100.0,1.05,Air,SC2,Y,5.09259
433,S102737,2019-11-26 23:40:44,A,Y,GB,IN,92.25,658.0,0.75,Air,SC3,Y,5.0485
434,S103727,2019-07-28 13:10:46,A,Y,GB,IN,85.83,375.0,0.75,Air,SC3,Y,5.0304400000000005
435,S103736,2019-10-09 14:15:11,A,Y,GB,IN,86.98,700.0,0.75,Air,SC3,Y,5.064
436,S103738,2020-01-14 12:52:21,A,Y,GB,IN,91.7,65.0,0.9,Ocean,SC1,Y,20.36354
437,S104703,2019-02-21 13:35:33,A,Y,GB,IN,92.74,1908.0,1.05,Air,SC2,Y,5.31551
438,S104718,2019-05-28 10:28:44,A,Y,GB,IN,87.36,572.35,0.9,Ocean,SC1,Y,29.3662
439,S104737,2019-11-27 09:21:07,A,Y,GB,IN,91.3,175.0,1.05,Air,SC2,Y,5.318980000000001
440,S104739,2020-04-18 17:58:26,A,Y,GB,IN,94.6,113.5,0.75,Air,SC3,Y,5.12338
441,S105705,2019-03-02 19:33:06,A,Y,GB,IN,93.45,2008.0,0.9,Ocean,SC1,Y,23.14653
442,S105713,2019-04-26 15:12:05,A,Y,GB,IN,89.56,226.0,0.9,Ocean,SC1,Y,11.333910000000001
443,S105725,2019-07-13 12:19:21,A,Y,GB,IN,85.85,500.0,0.9,Ocean,SC1,Y,20.13437
444,S105730,2019-08-14 09:10:58,A,Y,GB,IN,85.39,105.0,0.75,Air,SC3,Y,5.025580000000001
445,S105733,2019-09-02 14:32:27,A,Y,GB,IN,86.77905030000002,355.0,1.05,Air,SC2,Y,5.23669
446,S105739,2020-04-19 17:52:16,A,Y,GB,IN,94.5,2008.0,0.9,Ocean,SC1,Y,12.4463
447,S106702,2019-02-14 13:27:58,A,Y,GB,IN,90.7,1006.0,0.9,Ocean,SC1,Y,30.610879999999998
448,S106705,2019-03-02 20:59:20,A,Y,GB,IN,93.08,324.0,1.05,Air,SC2,Y,5.0458300000000005
449,S106720,2019-06-08 13:21:02,A,Y,GB,IN,88.67,355.0,1.05,Air,SC2,Y,5.20231
450,S106736,2019-10-09 18:36:54,A,Y,GB,IN,86.61,236.1,1.05,Air,SC2,Y,5.0826400000000005
451,S106739,2020-04-19 18:24:10,A,Y,GB,IN,94.5,1006.0,0.9,Ocean,SC1,Y,22.667820000000003
452,S107705,2019-03-03 00:12:11,A,Y,GB,IN,93.99,170.0,0.75,Air,SC3,Y,5.3956
453,S107729,2019-08-07 15:26:00,A,Y,GB,IN,85.65,146.0,1.05,Air,SC2,Y,5.2990699999999995
454,S107730,2019-08-14 09:12:00,A,Y,GB,IN,85.35,550.0,0.9,Ocean,SC1,Y,18.83333
455,S107736,2019-10-09 22:49:17,A,Y,GB,IN,86.55,500.0,0.9,Ocean,SC1,Y,14.50891
456,S107739,2020-04-19 19:30:11,A,Y,GB,IN,94.64,1206.0,0.75,Air,SC3,Y,5.368869999999999
457,S108705,2019-03-03 09:33:09,A,Y,GB,IN,93.24,753.0,0.75,Air,SC3,Y,5.30486
458,S108730,2019-08-14 09:12:22,A,Y,GB,IN,84.91,118.0,0.9,Ocean,SC1,Y,28.83588
459,S108736,2019-10-09 23:19:42,A,Y,GB,IN,86.07,290.33,0.75,Air,SC3,Y,5.2491900000000005
460,S108737,2019-11-27 09:48:46,A,Y,GB,IN,91.3,355.0,0.75,Air,SC3,Y,5.29132
461,S108739,2020-04-19 21:46:41,A,Y,GB,IN,93.95,64.0,1.05,Air,SC2,Y,5.04711
462,S109705,2019-03-03 09:44:45,A,Y,GB,IN,93.45,1076.1,0.9,Ocean,SC1,Y,9.06076
463,S109724,2019-07-07 10:32:31,A,Y,GB,IN,85.99,130.0,0.75,Air,SC3,Y,5.37361
464,S109736,2019-10-09 23:44:25,A,Y,GB,IN,86.46,290.33,1.05,Air,SC2,Y,5.332990000000001
465,S109738,2020-01-14 14:12:32,A,Y,GB,IN,91.9,550.0,0.75,Air,SC3,Y,5.29248
466,S109739,2020-04-19 21:51:34,A,Y,GB,IN,93.95,213.0,0.75,Air,SC3,Y,5.2611099999999995
467,S110705,2019-03-03 10:43:25,A,Y,GB,IN,93.9,115.0,0.75,Air,SC3,Y,5.307180000000001
468,S110730,2019-08-14 09:14:51,A,Y,GB,IN,85.63,123.0,0.75,Air,SC3,Y,5.09954
469,S110736,2019-10-10 09:02:53,A,Y,GB,IN,86.71,33.4,0.75,Air,SC3,Y,5.089119999999999
470,S110738,2020-01-14 14:29:45,A,Y,GB,IN,91.31,500.0,0.9,Ocean,SC1,Y,31.03993
